Ano,UF,Código do Município,Municipio,PIB x 1000,PIB per capita x 1 ,chave
2018,RO,1101492,SAO FRANCISCO DO GUAPORE,352761.779,17778.54,2018SAO FRANCISCO DO GUAPORE
2015,MA,2110906,SAO FRANCISCO DO MARANHAO,58795.189,4913.52,2015SAO FRANCISCO DO MARANHAO
2016,MA,2110906,SAO FRANCISCO DO MARANHAO,61615.257,5147.04,2016SAO FRANCISCO DO MARANHAO
2017,MA,2110906,SAO FRANCISCO DO MARANHAO,71995.543,6011.65,2017SAO FRANCISCO DO MARANHAO
2018,MA,2110906,SAO FRANCISCO DO MARANHAO,74646.556,6118.07,2018SAO FRANCISCO DO MARANHAO
2015,RN,2411908,SAO FRANCISCO DO OESTE,32412.859,7767.28,2015SAO FRANCISCO DO OESTE
2016,RN,2411908,SAO FRANCISCO DO OESTE,43755.05,10403.01,2016SAO FRANCISCO DO OESTE
2017,RN,2411908,SAO FRANCISCO DO OESTE,38685.039,9128.14,2017SAO FRANCISCO DO OESTE
2018,RN,2411908,SAO FRANCISCO DO OESTE,41725.725,9934.7,2018SAO FRANCISCO DO OESTE
2015,PA,1507409,SAO FRANCISCO DO PARA,165795.307,10779.93,2015SAO FRANCISCO DO PARA
2016,PA,1507409,SAO FRANCISCO DO PARA,193474.255,12548.6,2016SAO FRANCISCO DO PARA
2017,PA,1507409,SAO FRANCISCO DO PARA,204146.334,13209.93,2017SAO FRANCISCO DO PARA
2018,PA,1507409,SAO FRANCISCO DO PARA,234069.553,14783.65,2018SAO FRANCISCO DO PARA
2015,PI,2209708,SAO FRANCISCO DO PIAUI,42378.137,6695.87,2015SAO FRANCISCO DO PIAUI
2016,PI,2209708,SAO FRANCISCO DO PIAUI,45037.022,7119.35,2016SAO FRANCISCO DO PIAUI
2017,PI,2209708,SAO FRANCISCO DO PIAUI,48066.273,7600.61,2017SAO FRANCISCO DO PIAUI
2018,PI,2209708,SAO FRANCISCO DO PIAUI,50839.492,7912.76,2018SAO FRANCISCO DO PIAUI
2015,SC,4216206,SAO FRANCISCO DO SUL,3673350.819,75574.02,2015SAO FRANCISCO DO SUL
2016,SC,4216206,SAO FRANCISCO DO SUL,3589664.267,72287.73,2016SAO FRANCISCO DO SUL
2017,SC,4216206,SAO FRANCISCO DO SUL,3996444.242,78823.78,2017SAO FRANCISCO DO SUL
2018,SC,4216206,SAO FRANCISCO DO SUL,4142714.247,80165.53,2018SAO FRANCISCO DO SUL
2015,BA,2929255,SAO GABRIEL,110936.676,5676.83,2015SAO GABRIEL
2015,RS,4318309,SAO GABRIEL,1504427.763,23961.58,2015SAO GABRIEL
2016,BA,2929255,SAO GABRIEL,109430.173,5584.88,2016SAO GABRIEL
2016,RS,4318309,SAO GABRIEL,1607637.929,25569.2,2016SAO GABRIEL
2017,BA,2929255,SAO GABRIEL,109666.936,5591.54,2017SAO GABRIEL
2017,RS,4318309,SAO GABRIEL,1742747.732,27681.56,2017SAO GABRIEL
2018,BA,2929255,SAO GABRIEL,115679.426,6153.82,2018SAO GABRIEL
2018,RS,4318309,SAO GABRIEL,1841545.864,29673.16,2018SAO GABRIEL
2015,AM,1303809,SAO GABRIEL DA CACHOEIRA,265932.031,6170.98,2015SAO GABRIEL DA CACHOEIRA
2016,AM,1303809,SAO GABRIEL DA CACHOEIRA,284029.733,6480.11,2016SAO GABRIEL DA CACHOEIRA
2017,AM,1303809,SAO GABRIEL DA CACHOEIRA,314681.529,7063.08,2017SAO GABRIEL DA CACHOEIRA
2018,AM,1303809,SAO GABRIEL DA CACHOEIRA,329147.158,7344.41,2018SAO GABRIEL DA CACHOEIRA
2015,ES,3204708,SAO GABRIEL DA PALHA,568765.871,15656.4,2015SAO GABRIEL DA PALHA
2016,ES,3204708,SAO GABRIEL DA PALHA,557783.052,15133.3,2016SAO GABRIEL DA PALHA
2017,ES,3204708,SAO GABRIEL DA PALHA,569182.328,15228.96,2017SAO GABRIEL DA PALHA
2018,ES,3204708,SAO GABRIEL DA PALHA,603336.783,16148.84,2018SAO GABRIEL DA PALHA
2015,MS,5007695,SAO GABRIEL DO OESTE,1376367.09,55094.35,2015SAO GABRIEL DO OESTE
2016,MS,5007695,SAO GABRIEL DO OESTE,1546832.127,60795.98,2016SAO GABRIEL DO OESTE
2017,MS,5007695,SAO GABRIEL DO OESTE,1412971.423,54559.09,2017SAO GABRIEL DO OESTE
2018,MS,5007695,SAO GABRIEL DO OESTE,1695946.82,64330.57,2018SAO GABRIEL DO OESTE
2015,MG,3161502,SAO GERALDO,148465.584,12844.15,2015SAO GERALDO
2016,MG,3161502,SAO GERALDO,157153.944,13390.76,2016SAO GERALDO
2017,MG,3161502,SAO GERALDO,204674.489,17192.31,2017SAO GERALDO
2018,MG,3161502,SAO GERALDO,200118.937,16451.74,2018SAO GERALDO
2015,MG,3161601,SAO GERALDO DA PIEDADE,36750.059,8568.44,2015SAO GERALDO DA PIEDADE
2016,MG,3161601,SAO GERALDO DA PIEDADE,37373.788,8791.76,2016SAO GERALDO DA PIEDADE
2017,MG,3161601,SAO GERALDO DA PIEDADE,36105.005,8567.87,2017SAO GERALDO DA PIEDADE
2018,MG,3161601,SAO GERALDO DA PIEDADE,36314.594,9044.73,2018SAO GERALDO DA PIEDADE
2015,PA,1507458,SAO GERALDO DO ARAGUAIA,312905.141,12716.1,2015SAO GERALDO DO ARAGUAIA
2016,PA,1507458,SAO GERALDO DO ARAGUAIA,379310.597,15549.34,2016SAO GERALDO DO ARAGUAIA
2017,PA,1507458,SAO GERALDO DO ARAGUAIA,441676.652,18260.16,2017SAO GERALDO DO ARAGUAIA
2018,PA,1507458,SAO GERALDO DO ARAGUAIA,490325.88,19620.1,2018SAO GERALDO DO ARAGUAIA
2015,MG,3161650,SAO GERALDO DO BAIXIO,35563.417,9275.8,2015SAO GERALDO DO BAIXIO
2016,MG,3161650,SAO GERALDO DO BAIXIO,39638.967,10221.5,2016SAO GERALDO DO BAIXIO
2017,MG,3161650,SAO GERALDO DO BAIXIO,37034.757,9447.64,2017SAO GERALDO DO BAIXIO
2018,MG,3161650,SAO GERALDO DO BAIXIO,39077.96,9860.7,2018SAO GERALDO DO BAIXIO
2015,RJ,3304904,SAO GONCALO,16639685.098,16029.27,2015SAO GONCALO
2016,RJ,3304904,SAO GONCALO,16903509.59,16190.2,2016SAO GONCALO
2017,RJ,3304904,SAO GONCALO,17228897.16,16411.19,2017SAO GONCALO
2018,RJ,3304904,SAO GONCALO,18501295.973,17167.6,2018SAO GONCALO
2015,MG,3161700,SAO GONCALO DO ABAETE,175878.893,25940.84,2015SAO GONCALO DO ABAETE
2016,MG,3161700,SAO GONCALO DO ABAETE,209782.489,30669.95,2016SAO GONCALO DO ABAETE
2017,MG,3161700,SAO GONCALO DO ABAETE,211093.65,30602.15,2017SAO GONCALO DO ABAETE
2018,MG,3161700,SAO GONCALO DO ABAETE,227991.162,32932.42,2018SAO GONCALO DO ABAETE
2015,CE,2312403,SAO GONCALO DO AMARANTE,1853784.111,39194.54,2015SAO GONCALO DO AMARANTE
2015,RN,2412005,SAO GONCALO DO AMARANTE,1731788.375,17624.55,2015SAO GONCALO DO AMARANTE
2016,CE,2312403,SAO GONCALO DO AMARANTE,2361425.533,49411.51,2016SAO GONCALO DO AMARANTE
2016,RN,2412005,SAO GONCALO DO AMARANTE,1342597.943,13463.14,2016SAO GONCALO DO AMARANTE
2017,CE,2312403,SAO GONCALO DO AMARANTE,3083998.483,63897.2,2017SAO GONCALO DO AMARANTE
2017,RN,2412005,SAO GONCALO DO AMARANTE,1414685.356,13938.89,2017SAO GONCALO DO AMARANTE
2018,CE,2312403,SAO GONCALO DO AMARANTE,4225065.374,87086.02,2018SAO GONCALO DO AMARANTE
2018,RN,2412005,SAO GONCALO DO AMARANTE,1482829.033,14666.66,2018SAO GONCALO DO AMARANTE
2015,PI,2209757,SAO GONCALO DO GURGUEIA,25377.613,8573.52,2015SAO GONCALO DO GURGUEIA
2016,PI,2209757,SAO GONCALO DO GURGUEIA,22329.156,7505.6,2016SAO GONCALO DO GURGUEIA
2017,PI,2209757,SAO GONCALO DO GURGUEIA,28733.634,9616.34,2017SAO GONCALO DO GURGUEIA
2018,PI,2209757,SAO GONCALO DO GURGUEIA,32269.838,10667.72,2018SAO GONCALO DO GURGUEIA
2015,MG,3161809,SAO GONCALO DO PARA,165407.636,14193.21,2015SAO GONCALO DO PARA
2016,MG,3161809,SAO GONCALO DO PARA,177395.167,15004.24,2016SAO GONCALO DO PARA
2017,MG,3161809,SAO GONCALO DO PARA,232698.495,19415.81,2017SAO GONCALO DO PARA
2018,MG,3161809,SAO GONCALO DO PARA,244270.413,19992.67,2018SAO GONCALO DO PARA
2015,PI,2209807,SAO GONCALO DO PIAUI,27919.473,5694.37,2015SAO GONCALO DO PIAUI
2016,PI,2209807,SAO GONCALO DO PIAUI,30924.982,6288.12,2016SAO GONCALO DO PIAUI
2017,PI,2209807,SAO GONCALO DO PIAUI,35346.094,7168.14,2017SAO GONCALO DO PIAUI
2018,PI,2209807,SAO GONCALO DO PIAUI,42130.269,8427.74,2018SAO GONCALO DO PIAUI
2015,MG,3161908,SAO GONCALO DO RIO ABAIXO,1793478.251,169387.82,2015SAO GONCALO DO RIO ABAIXO
2016,MG,3161908,SAO GONCALO DO RIO ABAIXO,2074667.035,194202.66,2016SAO GONCALO DO RIO ABAIXO
2017,MG,3161908,SAO GONCALO DO RIO ABAIXO,3125582.384,290131.1,2017SAO GONCALO DO RIO ABAIXO
2018,MG,3161908,SAO GONCALO DO RIO ABAIXO,3648790.293,337288.81,2018SAO GONCALO DO RIO ABAIXO
2015,MG,3125507,SAO GONCALO DO RIO PRETO,27225.824,8537.42,2015SAO GONCALO DO RIO PRETO
2016,MG,3125507,SAO GONCALO DO RIO PRETO,29295.157,9163.33,2016SAO GONCALO DO RIO PRETO
2017,MG,3125507,SAO GONCALO DO RIO PRETO,32427.376,10117.75,2017SAO GONCALO DO RIO PRETO
2018,MG,3125507,SAO GONCALO DO RIO PRETO,33698.877,10660.83,2018SAO GONCALO DO RIO PRETO
2015,MG,3162005,SAO GONCALO DO SAPUCAI,556874.231,22033.48,2015SAO GONCALO DO SAPUCAI
2016,MG,3162005,SAO GONCALO DO SAPUCAI,633299.777,24934.04,2016SAO GONCALO DO SAPUCAI
2017,MG,3162005,SAO GONCALO DO SAPUCAI,612125.866,23988.94,2017SAO GONCALO DO SAPUCAI
2018,MG,3162005,SAO GONCALO DO SAPUCAI,615579.097,24300.45,2018SAO GONCALO DO SAPUCAI
2015,BA,2929305,SAO GONCALO DOS CAMPOS,620384.512,16519.8,2015SAO GONCALO DOS CAMPOS
2016,BA,2929305,SAO GONCALO DOS CAMPOS,771126.304,20490.15,2016SAO GONCALO DOS CAMPOS
2017,BA,2929305,SAO GONCALO DOS CAMPOS,845393.707,22236.67,2017SAO GONCALO DOS CAMPOS
2018,BA,2929305,SAO GONCALO DOS CAMPOS,1021937.197,27516.55,2018SAO GONCALO DOS CAMPOS
2015,MG,3162104,SAO GOTARDO,632428.115,18371.19,2015SAO GOTARDO
2016,MG,3162104,SAO GOTARDO,721129.316,20765.07,2016SAO GOTARDO
2017,MG,3162104,SAO GOTARDO,757544.508,21634.24,2017SAO GOTARDO
2018,MG,3162104,SAO GOTARDO,827780.633,23553.3,2018SAO GOTARDO
2015,RS,4318408,SAO JERONIMO,535062.718,22742.5,2015SAO JERONIMO
2016,RS,4318408,SAO JERONIMO,571730.7,24175.68,2016SAO JERONIMO
2017,RS,4318408,SAO JERONIMO,562844.795,23685.76,2017SAO JERONIMO
2018,RS,4318408,SAO JERONIMO,582104.278,24175.77,2018SAO JERONIMO
2015,PR,4124707,SAO JERONIMO DA SERRA,186490.323,16142.16,2015SAO JERONIMO DA SERRA
2016,PR,4124707,SAO JERONIMO DA SERRA,203618.793,17652.26,2016SAO JERONIMO DA SERRA
2017,PR,4124707,SAO JERONIMO DA SERRA,217185.484,18854.54,2017SAO JERONIMO DA SERRA
2018,PR,4124707,SAO JERONIMO DA SERRA,228197.619,20351.17,2018SAO JERONIMO DA SERRA
2015,PE,2613206,SAO JOAO,160587.267,7168.11,2015SAO JOAO
2015,PR,4124806,SAO JOAO,560451.007,52334.58,2015SAO JOAO
2016,PE,2613206,SAO JOAO,200962.479,8924.53,2016SAO JOAO
2016,PR,4124806,SAO JOAO,654390.659,61295.49,2016SAO JOAO
2017,PE,2613206,SAO JOAO,202369.592,8943.33,2017SAO JOAO
2017,PR,4124806,SAO JOAO,678286.129,63724.74,2017SAO JOAO
2018,PE,2613206,SAO JOAO,224877.587,9912.62,2018SAO JOAO
2018,PR,4124806,SAO JOAO,739335.799,71759.27,2018SAO JOAO
2015,MA,2111003,SAO JOAO BATISTA,102405.882,5060.83,2015SAO JOAO BATISTA
2015,SC,4216305,SAO JOAO BATISTA,688817.05,21051.87,2015SAO JOAO BATISTA
2016,MA,2111003,SAO JOAO BATISTA,115818.335,5713.22,2016SAO JOAO BATISTA
2016,SC,4216305,SAO JOAO BATISTA,753071.131,22216.45,2016SAO JOAO BATISTA
2017,MA,2111003,SAO JOAO BATISTA,123442.583,6078.82,2017SAO JOAO BATISTA
2017,SC,4216305,SAO JOAO BATISTA,860361.155,24536.18,2017SAO JOAO BATISTA
2018,MA,2111003,SAO JOAO BATISTA,122991.556,5962.07,2018SAO JOAO BATISTA
2018,SC,4216305,SAO JOAO BATISTA,898813.572,24798.96,2018SAO JOAO BATISTA
2015,MG,3162203,SAO JOAO BATISTA DO GLORIA,123110.088,16770.21,2015SAO JOAO BATISTA DO GLORIA
2016,MG,3162203,SAO JOAO BATISTA DO GLORIA,121020.164,16382.86,2016SAO JOAO BATISTA DO GLORIA
2017,MG,3162203,SAO JOAO BATISTA DO GLORIA,140980.8,18971.98,2017SAO JOAO BATISTA DO GLORIA
2018,MG,3162203,SAO JOAO BATISTA DO GLORIA,147321.022,19889.43,2018SAO JOAO BATISTA DO GLORIA
2015,RR,1400506,SAO JOAO DA BALIZA,124280.413,16535.45,2015SAO JOAO DA BALIZA
2016,RR,1400506,SAO JOAO DA BALIZA,140162.376,18372.31,2016SAO JOAO DA BALIZA
2017,RR,1400506,SAO JOAO DA BALIZA,155127.242,20042.28,2017SAO JOAO DA BALIZA
2018,RR,1400506,SAO JOAO DA BALIZA,177730.368,22072.82,2018SAO JOAO DA BALIZA
2015,RJ,3305000,SAO JOAO DA BARRA,7310408.035,211387.33,2015SAO JOAO DA BARRA
2016,RJ,3305000,SAO JOAO DA BARRA,3890154.695,111516.88,2016SAO JOAO DA BARRA
2017,RJ,3305000,SAO JOAO DA BARRA,4693339.588,133432.07,2017SAO JOAO DA BARRA
2018,RJ,3305000,SAO JOAO DA BARRA,7203741.965,199339.81,2018SAO JOAO DA BARRA
2015,SP,3549102,SAO JOAO DA BOA VISTA,2660182.837,29880.63,2015SAO JOAO DA BOA VISTA
2016,SP,3549102,SAO JOAO DA BOA VISTA,2787484.551,31122.82,2016SAO JOAO DA BOA VISTA
2017,SP,3549102,SAO JOAO DA BOA VISTA,2975782.942,33031.59,2017SAO JOAO DA BOA VISTA
2018,SP,3549102,SAO JOAO DA BOA VISTA,3129019.368,34522.54,2018SAO JOAO DA BOA VISTA
2015,PI,2209856,SAO JOAO DA CANABRAVA,27295.064,6034.73,2015SAO JOAO DA CANABRAVA
2016,PI,2209856,SAO JOAO DA CANABRAVA,29766.117,6572.34,2016SAO JOAO DA CANABRAVA
2017,PI,2209856,SAO JOAO DA CANABRAVA,32462.714,7159.84,2017SAO JOAO DA CANABRAVA
2018,PI,2209856,SAO JOAO DA CANABRAVA,36044.966,7832.46,2018SAO JOAO DA CANABRAVA
2015,PI,2209872,SAO JOAO DA FRONTEIRA,37426.151,6345.57,2015SAO JOAO DA FRONTEIRA
2016,PI,2209872,SAO JOAO DA FRONTEIRA,38555.716,6513.89,2016SAO JOAO DA FRONTEIRA
2017,PI,2209872,SAO JOAO DA FRONTEIRA,44499.481,7494.02,2017SAO JOAO DA FRONTEIRA
2018,PI,2209872,SAO JOAO DA FRONTEIRA,47044.612,7816.02,2018SAO JOAO DA FRONTEIRA
2015,MG,3162252,SAO JOAO DA LAGOA,41278.453,8420.74,2015SAO JOAO DA LAGOA
2016,MG,3162252,SAO JOAO DA LAGOA,43039.69,8744.35,2016SAO JOAO DA LAGOA
2017,MG,3162252,SAO JOAO DA LAGOA,42221.353,8543.37,2017SAO JOAO DA LAGOA
2018,MG,3162252,SAO JOAO DA LAGOA,41424.666,8460.92,2018SAO JOAO DA LAGOA
2015,MG,3162302,SAO JOAO DA MATA,35404.399,12599.43,2015SAO JOAO DA MATA
2016,MG,3162302,SAO JOAO DA MATA,39941.766,14214.15,2016SAO JOAO DA MATA
2017,MG,3162302,SAO JOAO DA MATA,42207.05,15014.96,2017SAO JOAO DA MATA
2018,MG,3162302,SAO JOAO DA MATA,43119.03,15662.56,2018SAO JOAO DA MATA
2015,GO,5220058,SAO JOAO DA PARAUNA,41959.741,26274.1,2015SAO JOAO DA PARAUNA
2016,GO,5220058,SAO JOAO DA PARAUNA,47025.654,29933.58,2016SAO JOAO DA PARAUNA
2017,GO,5220058,SAO JOAO DA PARAUNA,49429.632,31951.93,2017SAO JOAO DA PARAUNA
2018,GO,5220058,SAO JOAO DA PARAUNA,52295.329,36905.67,2018SAO JOAO DA PARAUNA
2015,PA,1507466,SAO JOAO DA PONTA,37866.479,6534.34,2015SAO JOAO DA PONTA
2016,PA,1507466,SAO JOAO DA PONTA,39628.78,6735.01,2016SAO JOAO DA PONTA
2017,PA,1507466,SAO JOAO DA PONTA,42206.877,7069.83,2017SAO JOAO DA PONTA
2018,PA,1507466,SAO JOAO DA PONTA,44644.787,7368.34,2018SAO JOAO DA PONTA
2015,MG,3162401,SAO JOAO DA PONTE,183032.111,7065.24,2015SAO JOAO DA PONTE
2016,MG,3162401,SAO JOAO DA PONTE,191963.965,7417.46,2016SAO JOAO DA PONTE
2017,MG,3162401,SAO JOAO DA PONTE,195981.17,7579.72,2017SAO JOAO DA PONTE
2018,MG,3162401,SAO JOAO DA PONTE,198389.116,7861.66,2018SAO JOAO DA PONTE
2015,PI,2209906,SAO JOAO DA SERRA,40359.766,6637.03,2015SAO JOAO DA SERRA
2016,PI,2209906,SAO JOAO DA SERRA,42934.804,7080.28,2016SAO JOAO DA SERRA
2017,PI,2209906,SAO JOAO DA SERRA,47053.555,7777.45,2017SAO JOAO DA SERRA
2018,PI,2209906,SAO JOAO DA SERRA,50047.104,8128.49,2018SAO JOAO DA SERRA
2015,RS,4318424,SAO JOAO DA URTIGA,113944.839,23542.32,2015SAO JOAO DA URTIGA
2016,RS,4318424,SAO JOAO DA URTIGA,121198.375,25061.7,2016SAO JOAO DA URTIGA
2017,RS,4318424,SAO JOAO DA URTIGA,120807.433,25006.71,2017SAO JOAO DA URTIGA
2018,RS,4318424,SAO JOAO DA URTIGA,132766.733,28405.38,2018SAO JOAO DA URTIGA
2015,PI,2209955,SAO JOAO DA VARJOTA,24493.347,5159.75,2015SAO JOAO DA VARJOTA
2016,PI,2209955,SAO JOAO DA VARJOTA,27334.596,5748.6,2016SAO JOAO DA VARJOTA
2017,PI,2209955,SAO JOAO DA VARJOTA,29829.438,6264.06,2017SAO JOAO DA VARJOTA
2018,PI,2209955,SAO JOAO DA VARJOTA,30369.033,6284.98,2018SAO JOAO DA VARJOTA
2015,GO,5220009,SAO JOAO D'ALIANCA,229101.231,18981.05,2015SAO JOAO D'ALIANCA
2016,GO,5220009,SAO JOAO D'ALIANCA,286476.218,23177.69,2016SAO JOAO D'ALIANCA
2017,GO,5220009,SAO JOAO D'ALIANCA,299084.981,23656.17,2017SAO JOAO D'ALIANCA
2018,GO,5220009,SAO JOAO D'ALIANCA,293002.127,21887.06,2018SAO JOAO D'ALIANCA
2015,SP,3549201,SAO JOAO DAS DUAS PONTES,32860.715,12580.67,2015SAO JOAO DAS DUAS PONTES
2016,SP,3549201,SAO JOAO DAS DUAS PONTES,35450.716,13598.28,2016SAO JOAO DAS DUAS PONTES
2017,SP,3549201,SAO JOAO DAS DUAS PONTES,42033.091,16160.36,2017SAO JOAO DAS DUAS PONTES
2018,SP,3549201,SAO JOAO DAS DUAS PONTES,44379.804,17241.57,2018SAO JOAO DAS DUAS PONTES
2015,MG,3162450,SAO JOAO DAS MISSOES,63742.927,5038.17,2015SAO JOAO DAS MISSOES
2016,MG,3162450,SAO JOAO DAS MISSOES,69512.321,5447.67,2016SAO JOAO DAS MISSOES
2017,MG,3162450,SAO JOAO DAS MISSOES,78290.452,6086.96,2017SAO JOAO DAS MISSOES
2018,MG,3162450,SAO JOAO DAS MISSOES,81451.383,6314.55,2018SAO JOAO DAS MISSOES
2015,SP,3549250,SAO JOAO DE IRACEMA,30282.976,16065.24,2015SAO JOAO DE IRACEMA
2016,SP,3549250,SAO JOAO DE IRACEMA,31403.571,16580.55,2016SAO JOAO DE IRACEMA
2017,SP,3549250,SAO JOAO DE IRACEMA,35229.176,18502.72,2017SAO JOAO DE IRACEMA
2018,SP,3549250,SAO JOAO DE IRACEMA,33837.87,17697.63,2018SAO JOAO DE IRACEMA
2015,RJ,3305109,SAO JOAO DE MERITI,9085882.105,19725.12,2015SAO JOAO DE MERITI
2016,RJ,3305109,SAO JOAO DE MERITI,9405813.855,20423.4,2016SAO JOAO DE MERITI
2017,RJ,3305109,SAO JOAO DE MERITI,9196061.347,19971.42,2017SAO JOAO DE MERITI
2018,RJ,3305109,SAO JOAO DE MERITI,9308682.964,19726.47,2018SAO JOAO DE MERITI
2015,PA,1507474,SAO JOAO DE PIRABAS,131343.242,5972.59,2015SAO JOAO DE PIRABAS
2016,PA,1507474,SAO JOAO DE PIRABAS,146868.854,6613.63,2016SAO JOAO DE PIRABAS
2017,PA,1507474,SAO JOAO DE PIRABAS,158976.733,7092.43,2017SAO JOAO DE PIRABAS
2018,PA,1507474,SAO JOAO DE PIRABAS,164400.112,7197.27,2018SAO JOAO DE PIRABAS
2015,MG,3162500,SAO JOAO DEL REI,1666512.388,18645.67,2015SAO JOAO DEL REI
2016,MG,3162500,SAO JOAO DEL REI,1830357.33,20375.34,2016SAO JOAO DEL REI
2017,MG,3162500,SAO JOAO DEL REI,2033484.838,22528.44,2017SAO JOAO DEL REI
2018,MG,3162500,SAO JOAO DEL REI,2147957.699,23958.57,2018SAO JOAO DEL REI
2015,PA,1507508,SAO JOAO DO ARAGUAIA,104665.583,7740.96,2015SAO JOAO DO ARAGUAIA
2016,PA,1507508,SAO JOAO DO ARAGUAIA,109837.362,8094.73,2016SAO JOAO DO ARAGUAIA
2017,PA,1507508,SAO JOAO DO ARAGUAIA,116991.995,8592.24,2017SAO JOAO DO ARAGUAIA
2018,PA,1507508,SAO JOAO DO ARAGUAIA,122342.309,8776.35,2018SAO JOAO DO ARAGUAIA
2015,PI,2209971,SAO JOAO DO ARRAIAL,39602.441,5106.7,2015SAO JOAO DO ARRAIAL
2016,PI,2209971,SAO JOAO DO ARRAIAL,44296.489,5676.13,2016SAO JOAO DO ARRAIAL
2017,PI,2209971,SAO JOAO DO ARRAIAL,46381.925,5910.78,2017SAO JOAO DO ARRAIAL
2018,PI,2209971,SAO JOAO DO ARRAIAL,51820.106,6528.93,2018SAO JOAO DO ARRAIAL
2015,PR,4124905,SAO JOAO DO CAIUA,99377.799,16458.73,2015SAO JOAO DO CAIUA
2016,PR,4124905,SAO JOAO DO CAIUA,106750.948,17700.37,2016SAO JOAO DO CAIUA
2017,PR,4124905,SAO JOAO DO CAIUA,141513.953,23487.79,2017SAO JOAO DO CAIUA
2018,PR,4124905,SAO JOAO DO CAIUA,125609.085,21383.91,2018SAO JOAO DO CAIUA
2015,PB,2514008,SAO JOAO DO CARIRI,38717.742,8956.22,2015SAO JOAO DO CARIRI
2016,PB,2514008,SAO JOAO DO CARIRI,41349.184,9596.0,2016SAO JOAO DO CARIRI
2017,PB,2514008,SAO JOAO DO CARIRI,42852.227,9974.91,2017SAO JOAO DO CARIRI
2018,PB,2514008,SAO JOAO DO CARIRI,44753.192,10376.35,2018SAO JOAO DO CARIRI
2015,MA,2111029,SAO JOAO DO CARU,83392.092,5373.2,2015SAO JOAO DO CARU
2016,MA,2111029,SAO JOAO DO CARU,90484.072,5844.09,2016SAO JOAO DO CARU
2017,MA,2111029,SAO JOAO DO CARU,85451.714,5530.86,2017SAO JOAO DO CARU
2018,MA,2111029,SAO JOAO DO CARU,89676.975,5665.72,2018SAO JOAO DO CARU
2015,SC,4216354,SAO JOAO DO ITAPERIU,136165.264,37469.8,2015SAO JOAO DO ITAPERIU
2016,SC,4216354,SAO JOAO DO ITAPERIU,148741.349,40617.52,2016SAO JOAO DO ITAPERIU
2017,SC,4216354,SAO JOAO DO ITAPERIU,169132.395,45835.34,2017SAO JOAO DO ITAPERIU
2018,SC,4216354,SAO JOAO DO ITAPERIU,170373.586,45959.96,2018SAO JOAO DO ITAPERIU
2015,PR,4125001,SAO JOAO DO IVAI,234338.014,20870.86,2015SAO JOAO DO IVAI
2016,PR,4125001,SAO JOAO DO IVAI,242667.73,21832.45,2016SAO JOAO DO IVAI
2017,PR,4125001,SAO JOAO DO IVAI,274130.5,24909.63,2017SAO JOAO DO IVAI
2018,PR,4125001,SAO JOAO DO IVAI,281555.982,27109.18,2018SAO JOAO DO IVAI
2015,CE,2312502,SAO JOAO DO JAGUARIBE,82085.308,10631.43,2015SAO JOAO DO JAGUARIBE
2016,CE,2312502,SAO JOAO DO JAGUARIBE,96516.919,12583.69,2016SAO JOAO DO JAGUARIBE
2017,CE,2312502,SAO JOAO DO JAGUARIBE,94530.555,12403.96,2017SAO JOAO DO JAGUARIBE
2018,CE,2312502,SAO JOAO DO JAGUARIBE,89694.002,11662.2,2018SAO JOAO DO JAGUARIBE
2015,MG,3162559,SAO JOAO DO MANHUACU,149885.76,13439.05,2015SAO JOAO DO MANHUACU
2016,MG,3162559,SAO JOAO DO MANHUACU,165925.756,14733.24,2016SAO JOAO DO MANHUACU
2017,MG,3162559,SAO JOAO DO MANHUACU,148529.034,13066.69,2017SAO JOAO DO MANHUACU
2018,MG,3162559,SAO JOAO DO MANHUACU,115912.138,10132.18,2018SAO JOAO DO MANHUACU
2015,MG,3162575,SAO JOAO DO MANTENINHA,59187.69,10475.7,2015SAO JOAO DO MANTENINHA
2016,MG,3162575,SAO JOAO DO MANTENINHA,63341.384,11100.84,2016SAO JOAO DO MANTENINHA
2017,MG,3162575,SAO JOAO DO MANTENINHA,54143.505,9401.55,2017SAO JOAO DO MANTENINHA
2018,MG,3162575,SAO JOAO DO MANTENINHA,58653.616,10116.18,2018SAO JOAO DO MANTENINHA
2015,SC,4216255,SAO JOAO DO OESTE,176409.314,28180.4,2015SAO JOAO DO OESTE
2016,SC,4216255,SAO JOAO DO OESTE,203104.819,32315.8,2016SAO JOAO DO OESTE
2017,SC,4216255,SAO JOAO DO OESTE,213293.841,33807.87,2017SAO JOAO DO OESTE
2018,SC,4216255,SAO JOAO DO OESTE,221149.544,34777.41,2018SAO JOAO DO OESTE
2015,MG,3162609,SAO JOAO DO ORIENTE,72472.12,9187.64,2015SAO JOAO DO ORIENTE
2016,MG,3162609,SAO JOAO DO ORIENTE,78234.488,9962.37,2016SAO JOAO DO ORIENTE
2017,MG,3162609,SAO JOAO DO ORIENTE,79680.172,10190.58,2017SAO JOAO DO ORIENTE
2018,MG,3162609,SAO JOAO DO ORIENTE,84875.62,11237.34,2018SAO JOAO DO ORIENTE
2015,MG,3162658,SAO JOAO DO PACUI,31528.038,7266.2,2015SAO JOAO DO PACUI
2016,MG,3162658,SAO JOAO DO PACUI,35325.333,8085.45,2016SAO JOAO DO PACUI
