Qtde Declarantes,Instrução,Médicas,Bens e Direitos,ano,Municipio,UF,chave,Total Rend,Total Rend por declarante,Instrução por declarante,Médicas por declarante,Bens e Direitos por declarante
129,69172.3,260110.42,9982559.030000001,2017,JESUPOLIS,GO,2017JESUPOLISGO,6832985.97,52968.88348837209,536.2193798449613,2016.3598449612405,77384.1785271318
16819,7883281.67,43942017.23,3304108342.54,2017,JI,RO,2017JIRO,1352420920.7600002,80410.30505737559,468.712864617397,2612.641490576134,196450.93897021227
959,138501.45,662083.78,162498917.37,2017,JIJOCA DE JERICOACOARA,CE,2017JIJOCA DE JERICOACOARACE,57534190.32,59993.94193952033,144.42278415015642,690.3897601668406,169446.2120646507
415,262573.07,844973.25,15468296.33,2017,JIQUIRICA,BA,2017JIQUIRICABA,19584530.98,47191.64091566265,632.7061927710844,2036.080120481928,37273.00320481928
477,454828.62,1289609.9400000002,28702562.07,2017,JITAUNA,BA,2017JITAUNABA,30420483.36,63774.5982389937,953.5191194968553,2703.584779874214,60173.08610062893
232,101742.92,364693.83,13961176.79,2017,JOANESIA,MG,2017JOANESIAMG,11667678.81,50291.71900862068,438.5470689655172,1571.9561637931035,60177.4861637931
1232,327076.37,2924743.2199999997,311692147.71,2017,JOANOPOLIS,SP,2017JOANOPOLISSP,100390532.64,81485.82194805196,265.48406655844155,2373.979886363636,252996.87314123375
204,60789.64,133406.13,19750622.759999998,2017,JOAQUIM FELICIO,MG,2017JOAQUIM FELICIOMG,10091223.9,49466.78382352942,297.98843137254903,653.9516176470589,96816.77823529411
408,60517.57,179660.09999999998,7500660.89,2017,JOAQUIM GOMES,AL,2017JOAQUIM GOMESAL,15084167.4,36970.998529411765,148.3273774509804,440.34338235294115,18383.97276960784
385,198147.31,247367.13,9539754.3,2017,JOAQUIM NABUCO,PE,2017JOAQUIM NABUCOPE,17577096.32,45654.79563636363,514.6683376623376,642.512025974026,24778.582597402597
408,103803.64,335976.85,3960591.0500000003,2017,JOAQUIM PIRES,PI,2017JOAQUIM PIRESPI,12531926.97,30715.507279411766,254.42068627450982,823.4726715686274,9707.33100490196
1475,270146.64,1427126.0999999999,290388722.85,2017,JOAQUIM TAVORA,PR,2017JOAQUIM TAVORAPR,91830662.17000002,62258.07604745764,183.15026440677966,967.5431186440677,196873.71040677966
7462,5284990.95,15574923.81,3037507841.1000004,2017,JOACABA,SC,2017JOACABASC,903944142.37,121139.65992629321,708.2539466630931,2087.23181586706,407063.50054945063
547,343536.66,872329.19,73414325.19,2017,JOAIMA,MG,2017JOAIMAMG,31721968.349999998,57992.629524680066,628.0377696526508,1594.751718464351,134212.6603107861
82,21480.0,27124.260000000002,1686348.03,2017,JOCA CLAUDINO,PB,2017JOCA CLAUDINOPB,3701165.0900000003,45136.15963414635,261.9512195121951,330.7836585365854,20565.21987804878
110,22864.02,58006.43,5657393.26,2017,JOCA MARQUES,PI,2017JOCA MARQUESPI,4362601.029999999,39660.00936363636,207.85472727272725,527.3311818181818,51430.84781818181
129657,78048586.67999999,223158913.41,35725380216.25,2017,JOINVILLE,SC,2017JOINVILLESC,12356149545.76,95298.74627486368,601.9619972697193,1721.148209583748,275537.61244090175
454,148907.29,443797.98,25804221.220000003,2017,JORDANIA,MG,2017JORDANIAMG,21433392.509999998,47210.115660792944,327.9896255506608,977.52859030837,56837.491674008816
137,25012.4,33228.27,2039594.53,2017,JORDAO,AC,2017JORDAOAC,7052548.920000001,51478.459270073,182.57226277372263,242.54211678832115,14887.551313868615
364,265756.56,518208.07999999996,7073174.04,2017,JOSELANDIA,MA,2017JOSELANDIAMA,18155652.509999998,49878.16623626373,730.1004395604396,1423.6485714285714,19431.79681318681
135,31681.429999999997,73572.73999999999,4558969.19,2017,JOSENOPOLIS,MG,2017JOSENOPOLISMG,5548108.25,41097.09814814815,234.67725925925924,544.9832592592592,33770.14214814815
305,54621.299999999996,293008.82,41826624.699999996,2017,JOSE BOITEUX,SC,2017JOSE BOITEUXSC,19255782.36,63133.7126557377,179.0862295081967,960.6846557377049,137136.4744262295
5894,2778761.93,9626727.21,1133284633.61,2017,JOSE BONIFACIO,SP,2017JOSE BONIFACIOSP,436876654.8,74122.26922293857,471.4560451306413,1633.3096725483545,192277.67791143534
172,39274.4,80129.56,3834587.75,2017,JOSE GONCALVES DE MINAS,MG,2017JOSE GONCALVES DE MINASMG,8542432.540000001,49665.30546511628,228.33953488372094,465.869534883721,22294.114825581397
155,30564.66,85316.37,12707696.459999999,2017,JOSE RAYDAN,MG,2017JOSE RAYDANMG,9473198.180000002,61117.40761290323,197.19135483870969,550.4281935483871,81985.1384516129
230,24734.59,78050.07999999999,9387011.92,2017,JOSE DA PENHA,RN,2017JOSE DA PENHARN,10610521.669999998,46132.702913043475,107.54169565217391,339.34817391304347,40813.09530434783
1558,1230864.65,2950238.62,44786717.64,2017,JOSE DE FREITAS,PI,2017JOSE DE FREITASPI,76947543.41999999,49388.66715019255,790.0286585365855,1893.606302952503,28746.28860077022
1093,371510.44,1418117.96,335895029.4,2017,JOVIANIA,GO,2017JOVIANIAGO,54662713.15,50011.63142726441,339.8997621225983,1297.4546752058554,307314.7569990851
852,530838.35,1020210.63,52282485.27,2017,JOAO ALFREDO,PE,2017JOAO ALFREDOPE,44812112.84,52596.37657276996,623.04970657277,1197.4303169014086,61364.41933098592
60,26030.899999999998,22072.620000000003,173023.84,2017,JOAO COSTA,PI,2017JOAO COSTAPI,2307000.77,38450.01283333334,433.84833333333336,367.877,2883.7306666666664
1860,1757140.26,2523557.75,189177735.74999997,2017,JOAO CAMARA,RN,2017JOAO CAMARARN,97891635.59,52629.91160752688,944.699064516129,1356.7514784946236,101708.46008064516
55,10684.5,3151.29,542654.82,2017,JOAO DIAS,RN,2017JOAO DIASRN,2619566.31,47628.478363636365,194.26363636363638,57.29618181818182,9866.451272727272
856,721213.54,1198545.46,32965833.240000002,2017,JOAO DOURADO,BA,2017JOAO DOURADOBA,45787224.89,53489.74870327103,842.5391822429907,1400.1699299065422,38511.48742990654
1105,1025586.7000000001,1983303.44,61226055.32,2017,JOAO LISBOA,MA,2017JOAO LISBOAMA,52873494.58,47849.31636199095,928.1327601809955,1794.844742081448,55408.19485972851
11870,11522690.54,26819528.53,2365016839.9599996,2017,JOAO MONLEVADE,MG,2017JOAO MONLEVADEMG,934698879.22,78744.64020387531,970.7405678180286,2259.437955349621,199243.20471440605
2622,2788577.29,8431665.15,396100846.12,2017,JOAO NEIVA,ES,2017JOAO NEIVAES,197557346.48000005,75346.0512890923,1063.5306216628528,3215.738043478261,151068.20980930587
131738,116420974.72,495646676.89,29284936263.7,2017,JOAO PESSOA,PB,2017JOAO PESSOAPB,14225965793.91,107986.8055831271,883.7311536534638,3762.366795381742,222296.80322837757
4448,4184378.25,6778884.68,784606354.1999999,2017,JOAO PINHEIRO,MG,2017JOAO PINHEIROMG,284586695.42999995,63980.82181429855,940.7325202338129,1524.0298291366905,176395.3134442446
562,136970.9,654318.9700000001,69339877.03,2017,JOAO RAMALHO,SP,2017JOAO RAMALHOSP,32213976.56,57320.24298932384,243.72046263345197,1164.2686298932385,123380.56411032028
3773,802770.75,5273615.38,852853885.0299999,2017,JUARA,MT,2017JUARAMT,250259061.24,66328.93221309304,212.7672276702889,1397.72472303207,226041.3159369202
229,108665.66,119869.87000000001,4480866.739999999,2017,JUAREZ TAVORA,PB,2017JUAREZ TAVORAPB,11389168.74,49734.36131004367,474.52253275109166,523.4492139737991,19567.10366812227
88,5541.5,76960.58,6432129.050000001,2017,JUARINA,TO,2017JUARINATO,3516208.8699999996,39956.91897727272,62.97159090909091,874.5520454545455,73092.37556818183
2767,1898060.75,4188628.18,250972956.86,2017,JUATUBA,MG,2017JUATUBAMG,176345361.14000002,63731.608651969655,685.9634080231298,1513.77960968558,90702.18896277557
540,95551.72,215792.46,13791299.32,2017,JUAZEIRINHO,PB,2017JUAZEIRINHOPB,23910782.110000003,44279.226129629635,176.94762962962966,399.6156666666667,25539.443185185184
16859,16880982.32,48680574.82,1163977201.36,2017,JUAZEIRO,BA,2017JUAZEIROBA,1133685689.99,67245.13256954742,1001.3038922830536,2887.512593866777,69041.88868616169
20547,17147733.42,42844860.81,2186504064.06,2017,JUAZEIRO DO NORTE,CE,2017JUAZEIRO DO NORTECE,1527831203.7499998,74357.8723779627,834.5614162651483,2085.2124791940428,106414.75952985838
114,51339.65,128642.15000000001,2228760.7399999998,2017,JUAZEIRO DO PIAUI,PI,2017JUAZEIRO DO PIAUIPI,4369875.2299999995,38332.23885964912,450.34780701754386,1128.439912280702,19550.532807017542
217,98277.40999999999,214753.93000000002,5887771.62,2017,JUCATI,PE,2017JUCATIPE,10196635.63,46989.10428571429,452.89129032258063,989.6494470046082,27132.58811059908
716,242918.22,433230.44,31926007.89,2017,JUCURUTU,RN,2017JUCURUTURN,39215316.85999999,54769.995614525134,339.2712569832402,605.0704469273743,44589.396494413406
200,20037.5,90634.54,9459979.57,2017,JUCURUCU,BA,2017JUCURUCUBA,7350611.199999999,36753.056,100.1875,453.17269999999996,47299.89785
835,712548.54,1224145.29,18474322.78,2017,JUCAS,CE,2017JUCASCE,35438783.69,42441.65711377246,853.3515449101797,1466.042263473054,22124.937461077847
104154,75777992.81,332842017.45,33138233128.46,2017,JUIZ DE FORA,MG,2017JUIZ DE FORAMG,11056529935.989998,106155.59590596615,727.5572019317549,3195.6719612304855,318165.7269856175
426,112519.61,530139.8200000001,155922619.82,2017,JUMIRIM,SP,2017JUMIRIMSP,31738877.990000002,74504.40842723005,264.1305399061033,1244.4596713615024,366015.53948356805
113,89513.6,237532.39,2104485.2199999997,2017,JUNCO DO MARANHAO,MA,2017JUNCO DO MARANHAOMA,6002827.7700000005,53122.36964601771,792.1557522123894,2102.0565486725664,18623.763008849557
281,59698.439999999995,274033.89,12597741.89,2017,JUNCO DO SERIDO,PB,2017JUNCO DO SERIDOPB,13297236.79,47321.12736654804,212.44996441281137,975.2095729537366,44831.821672597864
127677,84053405.64,299679646.01,46194291845.38,2017,JUNDIAI,SP,2017JUNDIAISP,13555433859.960001,106169.73973354638,658.3284823421602,2347.1701716832317,361805.89961684553
275,84497.17,195152.96,39540239.97,2017,JUNDIAI DO SUL,PR,2017JUNDIAI DO SULPR,16708201.24,60757.095418181816,307.26243636363637,709.6471272727272,143782.6908
102,49354.62,21704.26,2332229.05,2017,JUNDIA,AL,2017JUNDIAAL,4837309.76,47424.60549019608,483.8688235294118,212.78686274509803,22864.990686274512
98,59769.0,65823.73,784131.01,2017,JUNDIA,RN,2017JUNDIARN,4763917.02,48611.398163265294,609.8877551020408,671.6707142857142,8001.336836734693
839,921719.15,1371056.47,32508611.75,2017,JUNQUEIRO,AL,2017JUNQUEIROAL,40971028.57,48833.16873659118,1098.5925506555425,1634.1555065554232,38746.855482717525
2877,1998286.91,4516081.899999999,495305380.04999995,2017,JUNQUEIROPOLIS,SP,2017JUNQUEIROPOLISSP,218885620.89,76081.20295099061,694.5731352102885,1569.7191171359054,172160.36845672576
515,323058.47,638086.0499999999,25283401.570000004,2017,JUPI,PE,2017JUPIPE,27872399.46,54121.164,627.298,1239.0020388349515,49093.98363106796
207,26332.0,116163.2,40986689.47,2017,JUPIA,SC,2017JUPIASC,12954798.82,62583.56917874397,127.20772946859903,561.1748792270531,198003.33077294688
2626,1214596.42,3386747.9,251719298.59,2017,JUQUITIBA,SP,2017JUQUITIBASP,153127983.82,58312.25583396801,462.52719725818736,1289.6983625285604,95856.5493488195
1635,596669.22,1932601.78,164560762.19,2017,JUQUIA,SP,2017JUQUIASP,90758856.61,55510.00404281345,364.9353027522936,1182.0194373088684,100648.78421406727
137,28076.29,91223.45,7816662.39,2017,JURAMENTO,MG,2017JURAMENTOMG,6925222.41,50549.06868613138,204.93642335766424,665.864598540146,57055.92985401459
780,383607.04000000004,1792654.5899999999,220582351.60999998,2017,JURANDA,PR,2017JURANDAPR,50955819.63,65327.97388461538,491.80389743589745,2298.275115384615,282797.8866794872
433,202139.5,279361.3,16118195.93,2017,JUREMA,PE,2017JUREMAPE,21179479.01,48913.34644341801,466.8348729792148,645.1762124711316,37224.4709699769
111,57909.0,106868.2,1506340.58,2017,JUREMA,PI,2017JUREMAPI,5036765.800000001,45376.26846846847,521.7027027027027,962.7765765765765,13570.635855855857
308,136888.11000000002,250005.58000000002,11231032.15,2017,JURIPIRANGA,PB,2017JURIPIRANGAPB,14522311.86,47150.36318181819,444.4419155844156,811.7064285714285,36464.3900974026
270,106751.43,175406.73,8283147.97,2017,JURU,PB,2017JURUPB,14594990.35,54055.51981481482,395.37566666666663,649.6545555555556,30678.325814814816
708,89565.06,403031.95,170601363.94,2017,JURUAIA,MG,2017JURUAIAMG,52323496.919999994,73903.24423728812,126.50432203389832,569.2541666666667,240962.37844632767
667,85154.42,353652.53,158108203.36,2017,JURUENA,MT,2017JURUENAMT,35601205.08,53375.12005997001,127.66779610194902,530.2136881559221,237043.7831484258
2121,1963407.81,2599444.6199999996,56265002.15,2017,JURUTI,PA,2017JURUTIPA,118033317.16,55649.843074021686,925.6991089108911,1225.5750212164073,26527.582343234324
263,99545.83,36771.24,3428071.64,2017,JURUA,AM,2017JURUAAM,12276911.62,46680.27231939163,378.5012547528517,139.81460076045627,13034.492927756655
1265,470450.36,1532443.38,90279261.05,2017,JUSCIMEIRA,MT,2017JUSCIMEIRAMT,63806099.779999994,50439.60456916996,371.8975177865613,1211.4176916996048,71367.0047826087
413,242741.47,688841.79,16391473.55,2017,JUSSARA,BA,2017JUSSARABA,19398687.39,46970.18738498789,587.7517433414043,1667.8977966101695,39688.79794188862
2677,1453953.67,5386014.32,445461671.75,2017,JUSSARA,GO,2017JUSSARAGO,150949957.58,56387.73163242436,543.1280052297348,2011.9590287635413,166403.31406425103
818,646404.6,1461743.8199999998,158517360.76999998,2017,JUSSARA,PR,2017JUSSARAPR,52911510.559999995,64683.998239608794,790.2256723716382,1786.9728850855745,193786.50460880192
251,22586.309999999998,181614.79,5877726.350000001,2017,JUSSARI,BA,2017JUSSARIBA,9343345.770000001,37224.48513944224,89.98529880478087,723.5649003984063,23417.23645418327
338,59325.54,349323.79000000004,32400537.37,2017,JUSSIAPE,BA,2017JUSSIAPEBA,14131842.72,41810.18556213017,175.51934911242606,1033.5023372781066,95859.57801775148
394,105585.89,118426.75,7612349.84,2017,JUTAI,AM,2017JUTAIAM,19452799.22,49372.58685279187,267.9844923857868,300.57550761421317,19320.68487309645
616,105995.8,406409.67,48863825.06,2017,JUTI,MS,2017JUTIMS,30962135.75,50263.20738636364,172.0711038961039,659.7559577922078,79324.39133116884
189,19103.73,70649.17,12626762.68,2017,JUVENILIA,MG,2017JUVENILIAMG,8649549.799999999,45764.81375661375,101.0779365079365,373.8051322751323,66808.26814814814
4882,3831585.11,7391573.58,1089783995.33,2017,JUINA,MT,2017JUINAMT,315889603.63,64704.95772839001,784.8392277755017,1514.0462064727571,223224.90686808684
645,122465.93000000001,842207.3,169879901.67999998,2017,JOIA,RS,2017JOIARS,52887209.88,81995.67423255814,189.8696589147287,1305.7477519379845,263379.69252713176
147,48069.82,70784.29999999999,1935500.0,2017,JULIO BORGES,PI,2017JULIO BORGESPI,4473725.99,30433.51013605442,327.0055782312925,481.52585034013606,13166.666666666666
342,99396.06,416130.58,63630077.099999994,2017,JULIO MESQUITA,SP,2017JULIO MESQUITASP,27016414.77,78995.3648245614,290.6317543859649,1216.756081871345,186052.85701754384
3262,728366.5900000001,4028483.5799999996,1034786965.0,2017,JULIO DE CASTILHOS,RS,2017JULIO DE CASTILHOSRS,403050081.53999996,123559.19115266706,223.28834763948498,1234.973507050889,317224.69803801354
493,104718.75,397399.22,75627491.79,2017,KALORE,PR,2017KALOREPR,28282421.209999997,57367.99434077079,212.41125760649086,806.0836105476673,153402.6202636917
403,126879.38000000002,376128.48,105297040.16,2017,LACERDOPOLIS,SC,2017LACERDOPOLISSC,31176321.88,77360.60019851117,314.8371712158809,933.3212903225806,261282.97806451612
483,168193.23,410451.76,38069199.42,2017,LADAINHA,MG,2017LADAINHAMG,22694650.05,46986.85310559006,348.22614906832297,849.7966045548654,78818.21826086957
2467,5368998.81,7614646.49,70972620.97000001,2017,LADARIO,MS,2017LADARIOMS,186110604.89000002,75440.05062423997,2176.3270409404136,3086.6017389541958,28768.796501824083
135,22484.7,230294.26,5077162.76,2017,LAFAIETE COUTINHO,BA,2017LAFAIETE COUTINHOBA,6655901.85,49302.97666666666,166.5533333333333,1705.8834074074073,37608.61303703704
731,263723.22,561699.63,98594837.09,2017,LAGAMAR,MG,2017LAGAMARMG,37178512.339999996,50859.79800273597,360.7704787961696,768.3989466484269,134876.658125855
6116,3752893.96,9618011.37,1307706869.12,2017,LAGARTO,SE,2017LAGARTOSE,433603828.45000005,70896.63643721388,613.6190255068673,1572.5983273381294,213817.34289077827
27963,20758860.080000002,46147705.870000005,6940439842.99,2017,LAGES,SC,2017LAGESSC,2572690773.8,92003.38925723277,742.3688474055001,1650.3131234130817,248200.83120516397
306,393258.62,512121.84,19858158.240000002,2017,LAGO VERDE,MA,2017LAGO VERDEMA,16708154.740000002,54601.81287581699,1285.158888888889,1673.6007843137256,64895.94196078432
1884,1503635.49,2057716.1500000001,114973810.01,2017,LAGO DA PEDRA,MA,2017LAGO DA PEDRAMA,76814165.47,40771.850037154996,798.10800955414,1092.206024416136,61026.43843418259
263,199105.22,391928.5,4551857.24,2017,LAGO DO JUNCO,MA,2017LAGO DO JUNCOMA,11543552.780000001,43891.83566539924,757.0540684410646,1490.222433460076,17307.441977186314
246,164321.26,223031.27,6907169.26,2017,LAGO DOS RODRIGUES,MA,2017LAGO DOS RODRIGUESMA,9736844.14,39580.66723577236,667.9726016260162,906.6311788617886,28077.92382113821
138,34849.32,100632.14,3206898.86,2017,LAGOA,PB,2017LAGOAPB,7143007.6,51760.92463768116,252.53130434782608,729.2184057971015,23238.39753623188
184,117660.74,132360.34,3158735.89,2017,LAGOA ALEGRE,PI,2017LAGOA ALEGREPI,8031936.160000001,43651.82695652174,639.4605434782609,719.3496739130434,17167.04288043478
102,6956.740000000001,49046.689999999995,18853905.71,2017,LAGOA BONITA DO SUL,RS,2017LAGOA BONITA DO SULRS,8683647.4,85133.79803921569,68.20333333333333,480.8499019607843,184842.21284313727
725,148270.98,981320.1,143788465.39,2017,LAGOA DOURADA,MG,2017LAGOA DOURADAMG,46253547.78,63797.996937931035,204.51169655172416,1353.5449655172413,198328.91777931034
1213,450820.88,1403030.61,240009139.34,2017,LAGOA FORMOSA,MG,2017LAGOA FORMOSAMG,80398626.68999998,66280.81342951358,371.6577741137675,1156.6616735366858,197864.08849134378
723,124796.41,345630.8,63922836.59,2017,LAGOA GRANDE,MG,2017LAGOA GRANDEMG,30585126.79,42303.079930843705,172.60914246196404,478.0508990318119,88413.32861687413
803,435254.34,918390.79,20304629.439999998,2017,LAGOA GRANDE,PE,2017LAGOA GRANDEPE,33494472.07,41711.67132004981,542.0352926525529,1143.6996139476962,25285.964433374844
248,141674.16,115591.01,5160878.06,2017,LAGOA GRANDE DO MARANHAO,MA,2017LAGOA GRANDE DO MARANHAOMA,8848886.980000002,35680.995887096775,571.2667741935484,466.0927822580645,20809.992177419354
653,275193.58,415249.0,28635020.07,2017,LAGOA NOVA,RN,2017LAGOA NOVARN,31646408.290000003,48463.10611026034,421.42967840735065,635.9096477794793,43851.48555895865
161,42190.0,200743.37,8312366.55,2017,LAGOA REAL,BA,2017LAGOA REALBA,6601538.97,41003.347639751555,262.04968944099375,1246.8532298136647,51629.60590062112
257,119437.51,259515.11,4540025.510000001,2017,LAGOA SALGADA,RN,2017LAGOA SALGADARN,11660152.989999998,45370.24509727626,464.7373929961089,1009.786420233463,17665.46891050584
